ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Purchases,Total_Spend,Total_Conversions,Conversion_Rate,CPA,ROI,Max_Leads_Source,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
4436,1976,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,7,137,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
5287,1973,34961.0,1,0,2014-06-19,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,3,11,0,7,79,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
2445,1974,28440.0,1,0,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,5,63,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
4550,1966,33564.0,0,1,2014-06-24,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,3,11,0,5,71,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,False,True,False,False
4240,1978,17345.0,1,0,2012-11-03,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0,5,58,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
8911,1967,56320.0,0,1,2013-04-08,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,3,11,0,18,702,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
3628,1987,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,5,80,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,True,False,False,False,False,False,False,True,False,False,False
10175,1958,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,4,22,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,True,False,False,False,False,False
8985,1964,68316.0,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,27,1211,0,0.0,0.0,266.66666666666663,NumWebPurchases,True,False,False,False,False,False,False,False,False,True,False,False
9888,1969,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,15,1091,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
5263,1977,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4,55,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,True,False,False,False,False
9503,1980,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,11,313,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,True,False,False,False
10613,1958,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,7,62,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
67,1972,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,6,92,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,True,False,False,False
5863,1953,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,17,655,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
5985,1965,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,7,122,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,True,False,False,False
4754,1966,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,6,122,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
5731,1983,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4,37,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
7290,1985,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,20,968,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
3846,1974,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,11,270,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
8104,1951,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,11,278,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,True,False,False,False,False
4507,1952,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,21,1250,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
10766,1964,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,16,506,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
4415,1961,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,5,38,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
4817,1956,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,18,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,True,False,False,False,False,False
10536,1971,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,6,46,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,False,False,True,False,False
3807,1955,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,20,766,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,False,True,False,False
9197,1953,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,5,47,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
10832,1958,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,13,467,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,False,True,False,False
577,1976,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,4,22,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,False,False,True,False,False
10855,1968,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,13,396,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,True,False,False,False
3081,1978,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,20,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
9523,1982,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,3,15,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
10914,1970,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,4,17,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
5577,1983,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3,23,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
1833,1974,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,7,133,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
4944,1959,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,16,777,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
9080,1972,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,6,73,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,False,True,False,False,False
6466,1965,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,7,121,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
9964,1979,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,14,424,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
4790,1958,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,12,868,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,True,False,False,False,False,False
10245,1986,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,14,756,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,False,True,False,False,False
1109,1982,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,12,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,False,True,False,False
6001,1979,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,23,937,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
10552,1979,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,12,367,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,True,False,False,False,False
1545,1986,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,14,443,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
7409,1970,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,11,267,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
4444,1972,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,5,61,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
6271,1952,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,5,63,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
10065,1970,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,6,64,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,True,False,False,False,False
375,1954,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,15,1156,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,True,False,False,False,False,False
10022,1973,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,3,16,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
11010,1984,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,6,44,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,False,True,False,False,False
880,1966,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,5,96,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,True,False,False,False,False,False,False,False,True,False,False
2320,1978,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,18,635,0,0.0,0.0,266.66666666666663,NumWebPurchases,True,False,False,False,False,False,False,True,False,False,False,False
850,1968,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,20,757,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
4713,1979,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,7,125,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
675,1973,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,11,332,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,True,False,False,False,False,False
5025,1979,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,7,135,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
2308,1954,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,12,330,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
6749,1966,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,14,1722,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
1010,1977,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,5,78,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
8977,1985,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,3,24,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,True,False,False,False,False,False,False,True,False,False,False
606,1967,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,15,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
5961,1978,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,4,57,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
7613,1974,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,12,326,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,False,False,True,False,False
10542,1968,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,6,77,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,True,False,False,False,False
10617,1989,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,6,30,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,True,False,False,True,False,False,False,False,False
11166,1961,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,12,315,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,True,False,False,False,False
849,1953,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,18,660,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,False,True,False,False
523,1989,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,6,74,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
4066,1978,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,5,46,0,0.0,0.0,266.66666666666663,NumWebPurchases,True,False,False,False,False,False,True,False,False,False,False,False
8414,1962,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,6,86,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
4961,1974,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,7,61,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,False,False,True,False,False
7755,1954,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,14,411,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,False,False,True,False,False,True,False,False,False,False
1453,1943,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,25,1060,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,False,True,False
10710,1979,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,18,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
2613,1960,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,10,237,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
213,1963,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,6,48,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,True,False,False,False
4252,1965,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,11,301,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
5922,1974,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,10,218,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
3598,1972,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,18,606,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
6116,1968,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,5,75,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,True,False,False,False,False
6263,1968,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,6,106,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
3363,1974,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4,34,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,True,False,False,False,False
8686,1979,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,5,75,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,True,False,False,False,False,False,False,False,True,False,False
1604,1960,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,10,225,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
5907,1952,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,18,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
10669,1981,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,15,470,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
2918,1981,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,6,91,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,True,False,False,False,False,False
8387,1957,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,10,235,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
3839,1958,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,7,88,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,True,False,False,False,False,False,False,True,False,False,False
9392,1971,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,17,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
2292,1985,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,4,24,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,True,False,False,False
10466,1965,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,5,60,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
4088,1962,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,8,155,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
5231,1974,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,4,51,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,True,False,False,False,False
2315,1960,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,5,96,0,0.0,0.0,266.66666666666663,NumCatalogPurchases,False,False,True,False,False,False,True,False,False,False,False,False
3515,1952,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,8,160,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,True,False,False,False
2245,1969,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,7,139,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
2246,1965,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,7,183,0,0.0,0.0,266.66666666666663,NumStorePurchases,True,False,False,False,False,False,False,True,False,False,False,False
5545,1972,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,13,988,0,0.0,0.0,266.66666666666663,NumCatalogPurchases,False,False,False,False,True,False,False,True,False,False,False,False
837,1977,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,8,174,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
3602,1958,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,9,195,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,True,False,False,False,True,False,False,False,False
3068,1990,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,5,43,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
945,1965,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,7,133,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,False,False,True,False,False
3439,1972,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,10,296,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
8876,1963,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,8,152,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
4500,1991,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,23,1598,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,True,False,False
9739,1963,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,6,114,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,False,True,False,False,False,False,False,True,False,False,False
10395,1986,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,7,101,0,0.0,0.0,266.66666666666663,NumWebPurchases,False,True,False,False,False,False,False,False,True,False,False,False
1176,1973,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,25,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,True,False,False,False,False,True,False,False,False,False
2740,1958,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,7,90,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,False,False,False,True,False
257,1959,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,18,1215,0,0.0,0.0,266.66666666666663,NumStorePurchases,False,False,False,False,True,False,False,True,False,False,False,False
